record_id,source,state,district,slide_name,location,latitude,longitude,material,movement_type,event_year,event_month,history,is_ner
GSI-20760,GSI,Mizoram,Lawngtlai,Vaseikai to Parva road slide 5,Vaseikai to Parva road,22.29,92.63,Earth,Slide,2019.0,,2019,True
GSI-20766,GSI,Mizoram,Lawngtlai,Vaseikai to Parva road slide 2,Vaseikai to Parva road,22.31,92.63,Debris,Slide,2019.0,,2019,True
GSI-20767,GSI,Mizoram,Lawngtlai,Vaseikai to Parva road slide 3,Vaseikai to Parva road,22.31,92.63,Debris,Slide,2019.0,,2019,True
GSI-20769,GSI,Mizoram,Lawngtlai,Sekulhkai to M Kawnpui road slide 2,Sekulhkai to M Kawnpui road,22.32,92.73,Debris,Slide,2019.0,,2019,True
GSI-20775,GSI,Mizoram,Lawngtlai,Bungtlang S to Sekulhkai road slide 1,Bungtlang S to Sekulhkai road,22.33,92.75,Debris,Slide,2019.0,,2019,True
GSI-20777,GSI,Mizoram,Lawngtlai,Bungtlang S to Sekulhkai road slide 5,Bungtlang S to Sekulhkai road,22.33,92.74,Debris,Slide,2019.0,,2019,True
GSI-20779,GSI,Mizoram,Lawngtlai,Sekulhkai to M Kawnpui road slide 3,Sekulhkai to M Kawnpui road,22.33,92.73,Debris,Slide,2019.0,,2019,True
GSI-20781,GSI,Mizoram,Lawngtlai,Sekulhkai to M Kawnpui road slide 4,Sekulhkai to M Kawnpui road,22.33,92.72,Debris,Slide,2019.0,,2019,True
GSI-20782,GSI,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 3,M Kawnpui to Saibawh road,22.33,92.69,Debris,Slide,2019.0,,2019,True
GSI-20783,GSI,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 4,M Kawnpui to Saibawh road,22.33,92.69,Debris,Slide,2019.0,,2019,True
GSI-20784,GSI,Mizoram,Lawngtlai,Vaseikai to Parva road slide 1,Vaseikai to Parva road,22.33,92.63,Debris,Slide,2019.0,,2019,True
GSI-20785,GSI,Mizoram,Lawngtlai,Fangfarlui slide 2,Fangfarlui,22.33,92.65,Debris,Slide,2019.0,,2019,True
GSI-20786,GSI,Mizoram,Lawngtlai,Bungtlang S to Sekulhkai road slide 2,Bungtlang S to Sekulhkai road,22.34,92.75,Debris,Slide,2019.0,,2019,True
GSI-20787,GSI,Mizoram,Lawngtlai,Bungtlang S to Sekulhkai road slide 3,Bungtlang S to Sekulhkai road,22.34,92.74,Debris,Slide,2019.0,,2019,True
GSI-20788,GSI,Mizoram,Lawngtlai,M Kawnpui slide,M Kawnpui,22.34,92.71,Debris,Slide,2019.0,,2019,True
GSI-20789,GSI,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 1,M Kawnpui to Saibawh road,22.34,92.68,Debris,Slide,2019.0,,2019,True
GSI-20790,GSI,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 2,M Kawnpui to Saibawh road,22.34,92.69,Debris,Slide,2019.0,,2019,True
GSI-20791,GSI,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 6,M Kawnpui to Saibawh road,22.34,92.74,Debris,Slide,2019.0,,2019,True
GSI-20792,GSI,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 7,M Kawnpui to Saibawh road,22.34,92.74,Debris,Slide,2019.0,,2019,True
GSI-20794,GSI,Mizoram,Lawngtlai,Fangfarlui slide 3,Fangfarlui river,22.34,92.65,Debris,Slide,2019.0,,2019,True
GSI-20801,GSI,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 5,M Kawnpui to Saibawh road,22.35,92.66,Debris,Fall,2019.0,,2019,True
GSI-20802,GSI,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 8,M Kawnpui to Saibawh road,22.35,92.74,Debris,Slide,2019.0,,2019,True
GSI-20804,GSI,Mizoram,Lawngtlai,Saikhawthlir road slide,Saikhawthlir road,22.35,92.74,Debris,Slide,2019.0,,2019,True
GSI-20805,GSI,Mizoram,Lawngtlai,Vaseikai to Fangfarlui slide,Vaseikai to Fangfarlui,22.35,92.65,Debris,Slide,2019.0,,2019,True
GSI-20808,GSI,Mizoram,Lawngtlai,Charluitlang road slide,Charluitlang road,22.36,92.61,Debris,Slide,2019.0,,2019,True
GSI-20813,GSI,Mizoram,Lawngtlai,Chiminisora slide,Outside Chiminisora,22.37,92.63,Debris,Slide,2019.0,,2019,True
GSI-20816,GSI,Mizoram,Lawngtlai,Rangkashya road slide 2,Rangkashya road,22.38,92.59,Debris,Slide,2019.0,,2019,True
GSI-20817,GSI,Mizoram,Lawngtlai,Rangkashya road slide 3,Rangkashya road,22.38,92.59,Debris,Slide,2019.0,,2019,True
GSI-20825,GSI,Mizoram,Lawngtlai,Vaseitlang II slide,Vaseitlang II,22.39,92.61,Debris,Slide,2019.0,,2019,True
GSI-20826,GSI,Mizoram,Lawngtlai,Rangkashya road slide 1,Rangkashya road,22.39,92.59,Debris,Slide,2019.0,,2019,True
GSI-20836,GSI,Mizoram,Lawngtlai,South Bungtlang to Hmunnuam road slide 1,South Bungtlang to Hmunnuam road,22.41,92.75,Debris,Slide,2019.0,,2019,True
GSI-20837,GSI,Mizoram,Lawngtlai,South Bungtlang to Hmunnuam road slide 2,South Bungtlang to Hmunnuam road,22.41,92.75,Debris,Slide,2019.0,,2019,True
GSI-20838,GSI,Mizoram,Lawngtlai,Rangkashya road slide 4,Rangkashya road,22.41,92.6,Debris,Slide,2019.0,,2019,True
GSI-20846,GSI,Mizoram,Lawngtlai,Hmunnuam to Diltland road slide,Hmunnuam to Diltland road,22.43,92.75,Debris,Fall,2019.0,,2019,True
GSI-20893,GSI,Mizoram,Lawngtlai,Khawmawi to Chawngte P road slide 3,Khawmawi to Chawngte P road,22.49,92.74,Rock,Slide,2019.0,,2019,True
GSI-20900,GSI,Mizoram,Lawngtlai,Khawmawi to Chawngte P road slide 1,Khawmawi to Chawngte P road,22.5,92.75,Rock,Slide,2019.0,,2019,True
GSI-20901,GSI,Mizoram,Lawngtlai,Ngengpuikai to Chawngte road slide,Ngengpuikai to Chawngte road,22.5,92.74,Rock,Slide,2019.0,,2019,True
GSI-20902,GSI,Mizoram,Lawngtlai,Diltlang road slide,Diltlang road,22.5,92.73,Debris,Slide,2019.0,,2019,True
GSI-20912,GSI,Mizoram,Lawngtlai,Khawmawi to Chawngte P road slide 2,Khawmawi to Chawngte P road,22.51,92.74,Rock,Slide,2019.0,,2019,True
GSI-20919,GSI,Mizoram,Lawngtlai,Chawngtelui village slide 1,Chawngtelui village,22.52,92.71,Rock,Slide,2019.0,,2019,True
GSI-20921,GSI,Mizoram,Lawngtlai,Diltlang to Chawngtelui road slide,Diltlang to Chawngtelui road,22.52,92.72,Debris,Fall,2019.0,,2019,True
GSI-20922,GSI,Mizoram,Lawngtlai,Chawngtelui to Diltlang road slide,Chawngtelui to Diltlang road,22.52,92.72,Debris,Slide,2019.0,,2019,True
GSI-20929,GSI,Mizoram,Lawngtlai,Mualbu L to Chawngtelui road slide 2,Mualbu L to Chawngtelui road,22.53,92.7,Debris,Slide,2019.0,,2019,True
GSI-20942,GSI,Mizoram,Lawngtlai,Mualbu L to Chawngtelui road slide 1,Mualbu L to Chawngtelui road,22.54,92.69,Debris,Slide,2019.0,,2019,True
GSI-20943,GSI,Mizoram,Lawngtlai,Mualbu to Diltlang S road slide,Mualbu to Diltlang S road,22.54,92.68,Debris,Slide,2019.0,,2019,True
GSI-20946,GSI,Mizoram,Lawngtlai,Mualbu L slide 1,Mualbu L,22.56,92.67,Rock,Slide,2019.0,,2019,True
GSI-20960,GSI,Mizoram,Lawngtlai,Chawngte P slide 1,Outside Chawngte P,22.61,92.66,Debris,Slide,2019.0,,2019,True
GSI-20964,GSI,Mizoram,Lawngtlai,Chawngte P to Hmunlai road slide 3,Chawngte P to Hmunlai road,22.61,92.67,Debris,Slide,2019.0,,2019,True
GSI-20966,GSI,Mizoram,Lawngtlai,Kamlanagar IV slide,Kamlanagar IV,22.61,92.64,Debris,Slide,2019.0,,2019,True
GSI-20977,GSI,Mizoram,Lawngtlai,Saizawh W to Ngharum road slide 1,Saizawh W to Ngharum road,22.64,92.61,Debris,Slide,2019.0,,2019,True
GSI-20981,GSI,Mizoram,Lawngtlai,Saizawh W to Ngharum road slide 2,Saizawh W to Ngharum road,22.65,92.61,Debris,Slide,2019.0,,2019,True
GSI-21006,GSI,Mizoram,Lawngtlai,Montola slide 1,Montola,22.68,92.59,Debris,Slide,2019.0,,2019,True
GSI-21009,GSI,Mizoram,Lawngtlai,Montola to Borapansury slide,Montola to Borapansury road,22.68,92.58,Debris,Slide,2019.0,,2019,True
GSI-21010,GSI,Mizoram,Lawngtlai,Ngharum to Buisek road slide,Ngharum to Buisek road,22.68,92.58,Debris,Slide,2019.0,,2019,True
GSI-21011,GSI,Mizoram,Lawngtlai,Montola to Buisek slide,Montola to Buisek road,22.68,92.57,Debris,Slide,2019.0,,2019,True
GSI-21012,GSI,Mizoram,Lawngtlai,Buisek slide,Buisek,22.68,92.57,Rock,Slide,2019.0,,2019,True
GSI-21022,GSI,Mizoram,Lawngtlai,Buisek to Chhotapansury slide,Buisek to Chhotapansury road,22.7,92.56,Rock,Slide,2019.0,,2019,True
GSI-21037,GSI,Mizoram,Lawngtlai,Kurbalavasora to Borapansury slide,Kurbalavasora to Borapansury road,22.74,92.52,Debris,Slide,2019.0,,2019,True
GSI-23767,GSI,Mizoram,Lawngtlai,,"College Veng, Lawngtlai",22.519716,92.891037,Debris,Slide,2025.0,,31 May 2025,True
GSI-23768,GSI,Mizoram,Lawngtlai,,NH 54,22.48765,92.886806,Rock,Fall,2025.0,,31 May 2025,True
GSI-23775,GSI,Mizoram,Lawngtlai,,Thingkah,22.54735,92.882032,Debris,Slide,2025.0,,31 May 2025,True
GSI-20658,GSI,Mizoram,Lawngtlai,Simeinisora slide,Simeinisora,22.05,92.66,Debris,Slide,,,,True
GSI-20673,GSI,Mizoram,Lawngtlai,Chhippui to Parva road slide 8,Chhippui to Parva road,22.15,92.62,Debris,Slide,,,,True
GSI-20686,GSI,Mizoram,Lawngtlai,Chhippui to Parva road slide 6,Chhippui to Parva road,22.16,92.62,Debris,Slide,,,,True
GSI-20693,GSI,Mizoram,Lawngtlai,Chhippui village slide 3,Chhippui village,22.18,92.61,Rock,Slide,,,,True
GSI-20694,GSI,Mizoram,Lawngtlai,Chhippui village slide 4,Chhippui village,22.18,92.61,Rock,Slide,,,,True
GSI-20695,GSI,Mizoram,Lawngtlai,Chhippui village slide 5,Chhippui village,22.18,92.61,Debris,Slide,,,,True
GSI-20696,GSI,Mizoram,Lawngtlai,Chhippui village slide 6,Chhippui village,22.18,92.61,Rock,Slide,,,,True
GSI-20699,GSI,Mizoram,Lawngtlai,Chhippui village slide 8,Chhippui village,22.18,92.61,Rock,Slide,,,,True
GSI-20701,GSI,Mizoram,Lawngtlai,Chhippui to Parva road slide 2,Chhippui to Parva road,22.18,92.61,Rock,Slide,,,,True
GSI-20708,GSI,Mizoram,Lawngtlai,Chhippui village slide 2,Chhippui village,22.19,92.61,Rock,Slide,,,,True
GSI-20713,GSI,Mizoram,Lawngtlai,Chhippui village slide 1,Chhippui village,22.2,92.61,Rock,Slide,,,,True
GSI-20722,GSI,Mizoram,Lawngtlai,Chhippui slide,Outside Chhippui,22.22,92.62,Debris,Slide,,,,True
GSI-20723,GSI,Mizoram,Lawngtlai,Chhippui road slide 2,Chhippui road,22.22,92.62,Debris,Slide,,,,True
GSI-20727,GSI,Mizoram,Lawngtlai,Damdep II slide 1,Outside Damdep II,22.23,92.62,Debris,Slide,,,,True
GSI-20728,GSI,Mizoram,Lawngtlai,Damdep II slide 2,Outside Damdep II,22.23,92.62,Debris,Slide,,,,True
GSI-20731,GSI,Mizoram,Lawngtlai,Fangfarlui slide 1,Fangfarlui,22.24,92.69,Debris,Slide,,,,True
GSI-20744,GSI,Mizoram,Lawngtlai,Chikhurlui to Vathuampui road slide 2,Chikhurlui to Vathuampui road,22.26,92.68,Debris,Slide,,,,True
GSI-20763,GSI,Mizoram,Lawngtlai,India Bangladesh Fencing road slide 6,India Bangladesh Fencing road,22.3,92.59,Debris,Slide,,,,True
GSI-20764,GSI,Mizoram,Lawngtlai,,Vathuampui Road,22.309944,92.768333,Debris,Slide,,,,True
GSI-20765,GSI,Mizoram,Lawngtlai,,Vathuampui Road,22.309944,92.768059,Debris,Slide,,,,True
GSI-20772,GSI,Mizoram,Lawngtlai,,Vathuampui Road,22.320999,92.772003,Debris,Slide,,,,True
GSI-20773,GSI,Mizoram,Lawngtlai,,Vathuampui Road,22.326,92.771004,Debris,Slide,,,,True
GSI-20774,GSI,Mizoram,Lawngtlai,,Vathuampui Road,22.328888,92.769997,Debris,Slide,,,,True
GSI-20776,GSI,Mizoram,Lawngtlai,Bungtlang S to Sekulhkai road slide 4,Bungtlang S to Sekulhkai road,22.33,92.74,Debris,Slide,,,,True
GSI-20778,GSI,Mizoram,Lawngtlai,Sekulhkai to M Kawnpui road slide 1,Sekulhkai to M Kawnpui road,22.33,92.74,Rock,Slide,,,,True
GSI-20780,GSI,Mizoram,Lawngtlai,Sekulhkai village slide,Outside Sekulhkai village,22.33,92.72,Debris,Slide,,,,True
GSI-20793,GSI,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 9,M Kawnpui to Saibawh road,22.34,92.74,Debris,Slide,,,,True
GSI-20795,GSI,Mizoram,Lawngtlai,Lokhisury slide,Lokhisury road,22.34,92.6,Debris,Slide,,,,True
GSI-20800,GSI,Mizoram,Lawngtlai,,Vathuampui Road,22.341,92.768997,Debris,Slide,,,,True
GSI-20803,GSI,Mizoram,Lawngtlai,Saikhawthlir slide,outside Saikhawthlir,22.35,92.74,Debris,Slide,,,,True
GSI-20806,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.356001,92.791,Debris,Slide,,,,True
GSI-20807,GSI,Mizoram,Lawngtlai,,Vathuampui Road,22.358999,92.779999,Debris,Slide,,,,True
GSI-20810,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.363001,92.861,Rock,Fall,,,,True
GSI-20814,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.375,92.858002,Debris,Slide,,,,True
GSI-20815,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.379,92.858002,Debris,Slide,,,,True
GSI-20822,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.385,92.857002,Debris,Slide,,,,True
GSI-20823,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.385,92.858002,Debris,Slide,,,,True
GSI-20824,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.389999,92.862999,Debris,Slide,,,,True
GSI-20827,GSI,Mizoram,Lawngtlai,Simeisury slide,Simeisury village,22.39,92.64,Earth,Slide,,,,True
GSI-20830,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.395,92.860001,Debris,Slide,,,,True
GSI-20834,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.405001,92.861,Debris,Slide,,,,True
GSI-20839,GSI,Mizoram,Lawngtlai,Jognasury village slide,Jognasury village,22.41,92.64,Debris,Slide,,,,True
GSI-20841,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.416,92.864998,Debris,Slide,,,,True
GSI-20845,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.43,92.870003,Debris,Slide,,,,True
GSI-20847,GSI,Mizoram,Lawngtlai,Ajasora slide 1,outside Ajasora village,22.43,92.71,Rock,Slide,,,,True
GSI-20848,GSI,Mizoram,Lawngtlai,Ajasora slide 2,outside Ajasora village,22.43,92.69,Rock,Slide,,,,True
GSI-20852,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.440001,92.879997,Debris,Slide,,,,True
GSI-20853,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.445999,92.874001,Debris,Slide,,,,True
GSI-20854,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.447001,92.882004,Debris,Slide,,,,True
GSI-20855,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.448,92.882004,Debris,Slide,,,,True
GSI-20856,GSI,Mizoram,Lawngtlai,Ajasora slide 3,outside Ajasora village,22.45,92.7,Rock,Slide,,,,True
GSI-20857,GSI,Mizoram,Lawngtlai,Maniabapsora slide,Maniabapsora,22.45,92.57,Debris,Slide,,,,True
GSI-20859,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.450001,92.870003,Debris,Slide,,,,True
GSI-20860,GSI,Mizoram,Lawngtlai,,Chawntlangpui,22.45138,92.911942,Debris,Slide,,,,True
GSI-20861,GSI,Mizoram,Lawngtlai,,1 km south of Saikah,22.45138,92.911942,Debris,Slide,,,,True
GSI-20865,GSI,Mizoram,Lawngtlai,,Along NH 54,22.458916,92.886108,Rock,Fall,,,,True
GSI-20866,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.459,92.873001,Debris,Slide,,,,True
GSI-20869,GSI,Mizoram,Lawngtlai,Ajasora slide 4,outside Ajasora village,22.46,92.69,Rock,Slide,,,,True
GSI-20872,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.462999,92.877998,Debris,Slide,,,,True
GSI-20874,GSI,Mizoram,Lawngtlai,,4 km north of Saikah,22.464916,92.916107,Rock,Fall,,,,True
GSI-20875,GSI,Mizoram,Lawngtlai,,Along NH 54,22.466166,92.92083,Debris,Slide,,,,True
GSI-20876,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.468,92.873001,Debris,Slide,,,,True
GSI-20877,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.469,92.876999,Debris,Slide,,,,True
GSI-20878,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.469469,92.878334,Debris,Slide,,,,True
GSI-20879,GSI,Mizoram,Lawngtlai,Chawngte C to Longpuighat slide,Chawngte C to Longpuighat road,22.47,92.63,Debris,Slide,,,,True
GSI-20881,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.475,92.877998,Debris,Slide,,,,True
GSI-20883,GSI,Mizoram,Lawngtlai,,Outside Lawngtlai,22.476999,92.885002,Rock,Fall,,,,True
GSI-20885,GSI,Mizoram,Lawngtlai,Diltlang S slide,Diltlang S,22.48,92.73,Debris,Slide,,,,True
GSI-20886,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.482,92.877998,Debris,Slide,,,,True
GSI-20887,GSI,Mizoram,Lawngtlai,,Along NH 54,22.483166,92.885551,Rock,Fall,,,,True
GSI-20890,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.486,92.882004,Debris,Slide,,,,True
GSI-20892,GSI,Mizoram,Lawngtlai,Ajasora slide 5,outside Ajasora village,22.49,92.67,Rock,Slide,,,,True
GSI-20899,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.5,92.887001,Debris,Slide,,,,True
GSI-20903,GSI,Mizoram,Lawngtlai,Diltlang S to Khawmawi road slide,Diltlang S to Khawmawi road,22.5,92.74,Rock,Slide,,,,True
GSI-20905,GSI,Mizoram,Lawngtlai,Ajasora slide 6,outside Ajasora village,22.5,92.68,Rock,Slide,,,,True
GSI-20908,GSI,Mizoram,Lawngtlai,,Along NH 54,22.501471,92.891663,Debris,Slide,,,,True
GSI-20909,GSI,Mizoram,Lawngtlai,,NH 54,22.503,92.889,Debris,Slide,,,,True
GSI-20910,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.507,92.886002,Debris,Slide,,,,True
GSI-20911,GSI,Mizoram,Lawngtlai,,Mul(cid:415)- Modal Road,22.51,92.886002,Debris,Slide,,,,True
GSI-20914,GSI,Mizoram,Lawngtlai,,Lawngtlai to Ngengpuikai Road,22.513,92.793999,Rock,Fall,,,,True
GSI-20915,GSI,Mizoram,Lawngtlai,,Lawngtlai to Ngengpuikai Road,22.517,92.879997,Debris,Slide,,,,True
GSI-20916,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.518,92.855003,Rock,Fall,,,,True
GSI-20917,GSI,Mizoram,Lawngtlai,,Lawngtlai to Ngengpuikai Road,22.518,92.811996,Debris,Slide,,,,True
GSI-20918,GSI,Mizoram,Lawngtlai,,Lawngtlai to Ngengpuikai Road,22.52,92.867996,Debris,Slide,,,,True
GSI-20923,GSI,Mizoram,Lawngtlai,,Lawngtlai to Ngengpuikai Road,22.525,92.865997,Debris,Slide,,,,True
GSI-20924,GSI,Mizoram,Lawngtlai,,Lawngtlai to Ngengpuikai Road,22.525,92.864998,Debris,Slide,,,,True
GSI-20925,GSI,Mizoram,Lawngtlai,,Mul(cid:415)- Modal Road Mul(cid:415)- Modal Road,22.525999,92.888,Rock,Fall,,,,True
GSI-20926,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.527,92.891998,Debris,Slide,,,,True
GSI-20927,GSI,Mizoram,Lawngtlai,,Towards the west of Lawngtlai,22.5273,92.870003,Debris,Slide,,,,True
GSI-20928,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.528,92.896004,Rock,Fall,,,,True
GSI-20931,GSI,Mizoram,Lawngtlai,Ulusora slide,Ulusora village,22.53,92.62,Earth,Slide,,,,True
GSI-20932,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.530001,92.890999,Debris,Slide,,,,True
GSI-20933,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.530001,92.890999,Debris,Slide,,,,True
GSI-20934,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.530001,92.890999,Debris,Slide,,,,True
GSI-20935,GSI,Mizoram,Lawngtlai,,Lawngtlai to Ngengpuikai Road,22.532,92.862999,Debris,Slide,,,,True
GSI-20936,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.533001,92.886002,Debris,Slide,,,,True
GSI-20937,GSI,Mizoram,Lawngtlai,,,22.534,92.876999,Debris,Slide,,,,True
GSI-20938,GSI,Mizoram,Lawngtlai,,"L-III, Lawngtlai",22.53544,92.893059,Debris,Subsidence,,,,True
GSI-20939,GSI,Mizoram,Lawngtlai,,Lawngtlai to Ngengpuikai Road,22.535999,92.860001,Debris,Slide,,,,True
GSI-20940,GSI,Mizoram,Lawngtlai,,"Behind District Hospital, Lawngtlai",22.537416,92.885002,Debris,Slide,,,,True
GSI-20941,GSI,Mizoram,Lawngtlai,,Lawngtlai to Ngengpuikai Road,22.538,92.857002,Rock,Fall,,,,True
GSI-20944,GSI,Mizoram,Lawngtlai,India Bangladesh Fencing road slide 8,India Bangladesh Fencing road,22.55,92.54,Debris,Slide,,,,True
GSI-20945,GSI,Mizoram,Lawngtlai,,5 km North of Lawngtlai on NH 54,22.552301,92.883888,Rock,Slide,,,,True
GSI-20948,GSI,Mizoram,Lawngtlai,,N of Thingkah,22.561611,92.877502,Debris,Slide,,,,True
GSI-20949,GSI,Mizoram,Lawngtlai,,North of Thingkah along NH 54,22.568556,92.87944,Debris,Slide,,,,True
GSI-20950,GSI,Mizoram,Lawngtlai,Mualbu slide,Outside Mualbu,22.57,92.68,Rock,Slide,,,,True
GSI-20951,GSI,Mizoram,Lawngtlai,,"Bifuraction to 3rd IR Battalion Camp, Thingkah",22.573833,92.917519,Rock,Fall,,,,True
GSI-20952,GSI,Mizoram,Lawngtlai,,30m north of Ls 14,22.574112,92.873337,Debris,Slide,,,,True
GSI-20953,GSI,Mizoram,Lawngtlai,,Multi- Modal Road,22.577,92.892998,Debris,Slide,,,,True
GSI-20954,GSI,Mizoram,Lawngtlai,,NH 54,22.577583,92.870277,Debris,Slide,,,,True
GSI-20955,GSI,Mizoram,Lawngtlai,,NH 54,22.579611,92.870552,Debris,Slide,,,,True
GSI-20956,GSI,Mizoram,Lawngtlai,,NH 54,22.586,92.870003,Rock,Fall,,,,True
GSI-20957,GSI,Mizoram,Lawngtlai,,Rawmibawk to Phalhrang,22.5886,92.970001,Rock,Slide,,,,True
GSI-20958,GSI,Mizoram,Lawngtlai,,West of Rawmibawk village,22.591,92.917,Rock,Fall,,,,True
GSI-20967,GSI,Mizoram,Lawngtlai,India Bangladesh Fencing road slide 6,India Bangladesh Fencing road,22.61,92.54,Debris,Slide,,,,True
GSI-20968,GSI,Mizoram,Lawngtlai,India Bangladesh Fencing road slide 7,India Bangladesh Fencing road,22.61,92.54,Debris,Slide,,,,True
GSI-20969,GSI,Mizoram,Lawngtlai,,Fungkah,22.615,92.916,Debris,Slide,,,,True
GSI-20970,GSI,Mizoram,Lawngtlai,,Fungkah,22.615999,92.913002,Debris,Slide,,,,True
GSI-20971,GSI,Mizoram,Lawngtlai,Kamlanagar III slide,Kamlanagar III,22.62,92.64,Debris,Slide,,,,True
GSI-20972,GSI,Mizoram,Lawngtlai,Boganpara slide 1,Boganpara,22.63,92.64,Debris,Slide,,,,True
GSI-20973,GSI,Mizoram,Lawngtlai,Boganpara slide 2,Boganpara,22.63,92.64,Debris,Slide,,,,True
GSI-20999,GSI,Mizoram,Lawngtlai,Silsury to Chhotapansury slide,Silsury to Chhotapansury road,22.67,92.56,Rock,Slide,,,,True
GSI-21007,GSI,Mizoram,Lawngtlai,Montola slide 2,Montola,22.68,92.59,Debris,Slide,,,,True
GSI-21008,GSI,Mizoram,Lawngtlai,Montola slide,Outside Montola,22.68,92.58,Debris,Slide,,,,True
GSI-21013,GSI,Mizoram,Lawngtlai,Ugadasury slide,Ugadasury,22.68,92.56,Rock,Slide,,,,True
GSI-21026,GSI,Mizoram,Lawngtlai,,Vartek Road,22.700001,92.994003,Rock,Slide,,,,True
GSI-21027,GSI,Mizoram,Lawngtlai,,Outside Lungtian village,22.704,92.985001,Debris,Slide,,,,True
GSI-21029,GSI,Mizoram,Lawngtlai,Borapansury to Montola slide,Borapansury to Montola road,22.71,92.54,Debris,Slide,,,,True
GSI-21521,GSI,Mizoram,Lunglei,Buarpui Slide,"Near the playground (Propose Site for Primary School), Buarpui",23.28113,92.651804,Rock,Slide,2011.0,,2011,True
GSI-23961,GSI,Mizoram,Lunglei,Lunglawn landslide,"Lunglawn Veng, SE of Lunglei town.",22.87355833,92.75595278,Debris,Slide,2014.0,,"2014, 06 June 2018 at 6:30pm.",True
GSI-21500,GSI,Mizoram,Lunglei,,"1km Milestone, Bungtlang, Buarpui-Bungtlang Road",23.254946,92.634239,Rock,Slide,2015.0,,2015,True
GSI-21509,GSI,Mizoram,Lunglei,,"About 3km Southwest of Buarpui, Buarpui-Bungtlang Road",23.271781,92.637703,Rock,Slide,2015.0,,2015,True
GSI-21014,GSI,Mizoram,Lunglei,Ruallalung to S Lungrang road slide 2,Ruallalung to S Lungrang road,22.68,92.66,Debris,Fall,2016.0,,2016,True
GSI-21218,GSI,Mizoram,Lunglei,"Chanmari Veng, Tlabung slide 1","Chanmari Veng, Tlabung on Bypass SH- Tlabung - Lungsen - Lunglei Road",22.91,92.47,Debris,Slide,2016.0,,2016,True
GSI-21507,GSI,Mizoram,Lunglei,,"About 2.5 km Southeast of Buarpui, SH-Aibawk-Darlung- Buarpui-Lunglei Road",23.268811,92.665508,Rock,Slide,2016.0,,2016,True
GSI-21511,GSI,Mizoram,Lunglei,,"Near 1km Milestone South of Buarpui, SH-Aibawk-Darlung- Buarpui-Lunglei Road",23.273513,92.65731,Rock,Slide,2016.0,,2016,True
GSI-21513,GSI,Mizoram,Lunglei,,"Buarpui Quarry, Buarpui- Bungtlang Road",23.2747,92.647873,Rock,Slide,2016.0,,2016,True
GSI-21543,GSI,Mizoram,Lunglei,,"North of Buarpui, SH-Aibawk- Darlung- Buarpui-Lunglei Road",23.298044,92.648759,Debris,Slide,2016.0,,2016,True
GSI-21610,GSI,Mizoram,Lunglei,,"About 2km South of S. Khawlek,SH-Aibawk-Darlung- Buarpui-Lunglei Road",23.360199,92.632911,Rock,Slide,2016.0,,2016,True
