record_id,source,state,district,slide_name,location,latitude,longitude,material,movement_type,event_year,event_month,history,is_ner
GSI-22241,GSI,Mizoram,Champhai,,NgopaPawlrang section,23.803364,93.159164,Rock,Slide,,,,True
GSI-22268,GSI,Mizoram,Champhai,,KawlbemSelam section,23.832916,93.301888,Debris,Slide,,,,True
GSI-22269,GSI,Mizoram,Champhai,,KawlbemSelam section,23.833166,93.305275,Debris,Slide,,,,True
GSI-22283,GSI,Mizoram,Champhai,,7.8 km S of Ngopa,23.84461,93.190277,Rock,Slide,,,,True
GSI-22297,GSI,Mizoram,Champhai,,6.5 km S of Ngopa,23.851723,93.186775,Rock,Slide,,,,True
GSI-22312,GSI,Mizoram,Champhai,,5 km S of Ngopa,23.860167,93.194778,Debris,Slide,,,,True
GSI-22313,GSI,Mizoram,Champhai,,3.2 km S of Ngopa,23.860361,93.203804,Debris,Slide,,,,True
GSI-22317,GSI,Mizoram,Champhai,,3.8 km S of Ngopa,23.863417,93.201279,Debris,Slide,,,,True
GSI-22319,GSI,Mizoram,Champhai,,5 km from Ngopa,23.866138,93.222809,Debris,Slide,,,,True
GSI-22321,GSI,Mizoram,Champhai,,Near Ngopa village,23.868279,93.222557,Debris,Slide,,,,True
GSI-22326,GSI,Mizoram,Champhai,,KawlbemVaikhawtlang section,23.870445,93.353859,Debris,Slide,,,,True
GSI-22327,GSI,Mizoram,Champhai,,Near Ngopa village,23.870567,93.215149,Debris,Slide,,,,True
GSI-22332,GSI,Mizoram,Champhai,,KawlbemVaikhawtlang section,23.87211,93.335999,Rock,Slide,,,,True
GSI-22334,GSI,Mizoram,Champhai,,KawlbemNgopa section,23.874056,93.244469,Rock,Slide,,,,True
GSI-22335,GSI,Mizoram,Champhai,,Ngopa village,23.875174,93.21302,Debris,Slide,,,,True
GSI-22336,GSI,Mizoram,Champhai,,KawlbemNgopa section,23.876139,93.260445,Debris,Slide,,,,True
GSI-22340,GSI,Mizoram,Champhai,,KawlbemNgopa section,23.881056,93.245804,Debris,Slide,,,,True
GSI-22341,GSI,Mizoram,Champhai,,KawlbemNgopa section,23.881361,93.257027,Rock,Slide,,,,True
GSI-22343,GSI,Mizoram,Champhai,,KawlbemNgopa section,23.881639,93.234642,Debris,Slide,,,,True
GSI-22344,GSI,Mizoram,Champhai,,KawlbemNgopa section,23.881971,93.250969,Rock,Slide,,,,True
GSI-22352,GSI,Mizoram,Champhai,,18 km from ngopa,23.883944,93.247528,Rock,Slide,,,,True
GSI-22353,GSI,Mizoram,Champhai,Ngopa,"Ngopa village, 0 point",23.884083,93.209908,Rock,Slide,,,,True
GSI-22354,GSI,Mizoram,Champhai,,"Ngopa village, 0 pointTuivai R",23.885195,93.202332,Rock,Slide,,,,True
GSI-22355,GSI,Mizoram,Champhai,,"Ngopa village, 0 point to Tuivai river",23.885279,93.207726,Debris,Flow,,,,True
GSI-22371,GSI,Mizoram,Champhai,,12 km milestone to Teikhang from Ngopa,23.901638,93.278641,Debris,Slide,,,,True
GSI-22376,GSI,Mizoram,Champhai,,"Ngopa village, 0 point to Tuivai river",23.908806,93.180832,Rock,Slide,,,,True
GSI-22379,GSI,Mizoram,Champhai,,"Ngopa village, 0 point to Tuivai river",23.91011,93.177193,Rock,Slide,,,,True
GSI-22381,GSI,Mizoram,Champhai,,"Ngopa village, 0 point to Tuivai river",23.914278,93.178864,Debris,Slide,,,,True
GSI-22404,GSI,Mizoram,Champhai,,Near 9 km milestone NE of Khawdungsei,23.938583,93.213997,Rock,Slide,,,,True
GSI-22405,GSI,Mizoram,Champhai,,,23.939194,93.214195,Debris,Slide,,,,True
GSI-22417,GSI,Mizoram,Champhai,,,23.950277,93.217056,Debris,Slide,,,,True
GSI-22441,GSI,Mizoram,Champhai,,HrianghmunMimbung section,23.980749,93.28653,Rock,Slide,,,,True
GSI-22442,GSI,Mizoram,Champhai,,MimbungHrianghmun section,23.981083,93.287392,Rock,Slide,,,,True
GSI-22455,GSI,Mizoram,Champhai,,Mimbung village,23.999111,93.285309,Debris,Slide,,,,True
GSI-22458,GSI,Mizoram,Champhai,,MimbungTuisa river section,24.003889,93.323502,Debris,Slide,,,,True
GSI-22470,GSI,Mizoram,Champhai,,2.5 km milestone to Tuival river from Khawkawn,24.02025,93.243973,Debris,Slide,,,,True
GSI-22476,GSI,Mizoram,Champhai,,3.5 km milestone to Tuival river from Khawkawn,24.023861,93.248192,Rock,Slide,,,,True
GSI-22478,GSI,Mizoram,Champhai,,KhawdungseiChiahpui,24.023945,93.195663,Debris,Slide,,,,True
GSI-22486,GSI,Mizoram,Champhai,,5.5 km milestone to Tuival river from Khawkawn,24.026138,93.240166,Rock,Slide,,,,True
GSI-22501,GSI,Mizoram,Champhai,,9.5 km milestone to Tuival river from Khawkawn,24.039833,93.232864,Rock,Slide,,,,True
GSI-22907,GSI,Mizoram,Hnahthial,"Shalom Vengthar, Bawngkawn",,22.91452778,92.89333333,Rock,Rock Slide,2022.0,,14 November 2022,True
GSI-23792,GSI,Mizoram,Hnahthial,,NH 54,22.902089,92.879909,Debris,Slide,2025.0,,31 May 2025,True
GSI-23793,GSI,Mizoram,Hnahthial,,Hnahthial Kanaan Veng,22.967715,92.925677,Debris,Slide,2025.0,,31 May 2025,True
GSI-23794,GSI,Mizoram,Hnahthial,,"Electric Veng, Hnahthial",22.971217,92.925544,Earth,Slide,2025.0,,31 May 2025,True
GSI-23795,GSI,Mizoram,Hnahthial,,"Electric Veng, Hnahthial",22.969582,92.925917,Earth,Slide,2025.0,,31 May 2025,True
GSI-23796,GSI,Mizoram,Hnahthial,,Pangzawl,23.077813,92.89844,Debris,Slide,2025.0,,31 May 2025,True
GSI-23797,GSI,Mizoram,Hnahthial,,Pangzawl,23.081023,92.897247,Debris,Slide,2025.0,,31 May 2025,True
GSI-23798,GSI,Mizoram,Hnahthial,,Pangzawl,23.084343,92.898597,Debris,Slide,2025.0,,31 May 2025,True
GSI-23799,GSI,Mizoram,Hnahthial,,Pangzawl,23.170678,92.899334,Rock,Slide,2025.0,,01 June 2025,True
GSI-23936,GSI,Mizoram,Khawzawl,,Serchhip to Khawbung S road,23.241722,93.098254,Debris,Slide,2025.0,,"30 May 2025, 12 June 2025",True
GSI-23937,GSI,Mizoram,Khawzawl,,Serchhip to Khawbung S road,23.229765,93.127521,Earth,Slide,2025.0,,31 May 2025,True
GSI-23938,GSI,Mizoram,Khawzawl,,Serchhip to Khawbung S road,23.2066,93.148665,Debris,Slide,2025.0,,01 June 2025,True
GSI-23939,GSI,Mizoram,Khawzawl,,Serchhip to Khawbung S road,23.197704,93.163019,Debris,Slide,2025.0,,31 May 2025,True
GSI-23943,GSI,Mizoram,Khawzawl,,Vaphai,23.14788,93.323791,Debris,Slide,2025.0,,01 June 2025,True
GSI-23944,GSI,Mizoram,Khawzawl,,NH 6,23.486306,93.220639,Debris,Slide,2025.0,,12 June 2025,True
GSI-23945,GSI,Mizoram,Khawzawl,,NH 6,23.544052,93.155591,Debris,Slide,2025.0,,14 June 2025,True
GSI-23946,GSI,Mizoram,Khawzawl,,NH 6,23.545766,93.147931,Debris,Slide,2025.0,,14 June 2025,True
GSI-23947,GSI,Mizoram,Khawzawl,,NH 6,23.5266,93.192968,Debris,Slide,2025.0,,14 June 2025,True
GSI-23965,GSI,Mizoram,Kolasib,Saihapui(K) Slide,Kolasib- Saihapui(K).,24.27899722,92.642375,Soil,Flow,2008.0,,2008,True
GSI-22434,GSI,Mizoram,Kolasib,,Aizaw-Silchar road,23.971078,92.682781,Rock,Slide,2016.0,,2016,True
GSI-22436,GSI,Mizoram,Kolasib,,Aizaw-Silchar road (~100m from prev loc),23.972222,92.68325,Rock,Slide,2016.0,,2016,True
GSI-22437,GSI,Mizoram,Kolasib,,Aizaw-Silchar road (~10m from prev loc 206a),23.973513,92.6839,Debris,Slide,2016.0,,2016,True
GSI-22438,GSI,Mizoram,Kolasib,,Aizaw-Silchar road (~100m from prev loc 205),23.973684,92.683868,Rock,Slide,2016.0,,2016,True
GSI-22439,GSI,Mizoram,Kolasib,,"Aizaw-Silchar road, 9 km milestone S of Kawnpui",23.976412,92.683312,Rock,Fall,2016.0,,2016,True
GSI-22440,GSI,Mizoram,Kolasib,,"Aizaw-Silchar road, S of Kawnpui",23.979472,92.684139,Rock,Slide,2016.0,,2016,True
GSI-22443,GSI,Mizoram,Kolasib,,,23.982,92.718028,Debris,Slide,2016.0,,2016,True
GSI-22445,GSI,Mizoram,Kolasib,,"Aizaw-Silchar road, 8 km milestone S of Kawnpui",23.983667,92.683333,Rock,Slide,2016.0,,2016,True
GSI-22448,GSI,Mizoram,Kolasib,,Aizaw-Silchar road,23.986109,92.681581,Rock,Slide,2016.0,,2016,True
GSI-22449,GSI,Mizoram,Kolasib,,~ 1 km from Taiton on Silchar road,23.9865,92.709806,Debris,Slide,2016.0,,2016,True
GSI-22451,GSI,Mizoram,Kolasib,,Aizaw-Silchar road,23.99016,92.68075,Rock,Slide,2016.0,,2016,True
GSI-22454,GSI,Mizoram,Kolasib,,"Aizaw-Silchar road,6 km milestone S of Kawnpui",23.997222,92.681722,Debris,Slide,2016.0,,2016,True
GSI-22461,GSI,Mizoram,Kolasib,,kawnpui-Aizawl bypass,24.004867,92.677265,Rock,Slide,2016.0,,2016,True
GSI-22462,GSI,Mizoram,Kolasib,,Aizaw-Silchar-Durtlang road junction,24.005278,92.677083,Rock,Slide,2016.0,,2016,True
GSI-22471,GSI,Mizoram,Kolasib,,500m from HM motord Kawnpui,24.021514,92.673778,Rock,Slide,2016.0,,2016,True
GSI-22575,GSI,Mizoram,Kolasib,,Slide near polytechnique N.Thingdawl,24.180261,92.690737,Debris,Slide,2016.0,,2016,True
GSI-22582,GSI,Mizoram,Kolasib,,Bhairabi road,24.188117,92.595278,Rock,Fall,2016.0,,2016,True
GSI-22604,GSI,Mizoram,Kolasib,,kolasib nh54 near rb motors,24.211504,92.679258,Debris,Slide,2016.0,,2016,True
GSI-22605,GSI,Mizoram,Kolasib,,kolasib nh54 near rb motors,24.214366,92.680404,Debris,Slide,2016.0,,2016,True
GSI-22608,GSI,Mizoram,Kolasib,,towards kolasib,24.217097,92.632545,Rock,Fall,2016.0,,2016,True
GSI-22619,GSI,Mizoram,Kolasib,,towards chimluang suam,24.23782,92.612062,Rock,Slide,2016.0,,2016,True
GSI-22621,GSI,Mizoram,Kolasib,,kolasib nh54,24.238745,92.681538,Earth,Slide,2016.0,,2016,True
GSI-22624,GSI,Mizoram,Kolasib,,Rengtekawn,24.240244,92.694292,Debris,Slide,2016.0,,2016,True
GSI-22628,GSI,Mizoram,Kolasib,,tuithaveng,24.24496,92.683014,Debris,Slide,2016.0,,2016,True
GSI-22629,GSI,Mizoram,Kolasib,,tuithaveng check post,24.245649,92.681551,Earth,Slide,2016.0,,2016,True
GSI-22574,GSI,Mizoram,Kolasib,Bairabi bridge slide,Bairabi (near Tlawng river bridge),24.18,92.54,Rock,Slide,2019.0,,2019,True
GSI-22639,GSI,Mizoram,Kolasib,N. Hlimen slide 1,N. Hlimen-Saipum road section,24.26,92.81,Debris,Slide,2019.0,,2019,True
GSI-22640,GSI,Mizoram,Kolasib,N. Hlimen slide 2,N. Hlimen-Saipum road section,24.26,92.81,Debris,Flow,2019.0,,2019,True
GSI-22644,GSI,Mizoram,Kolasib,N. Hlimen slide 3,N. Hlimen-Saipum road section,24.27,92.81,Debris,Slide,2019.0,,2019,True
GSI-22647,GSI,Mizoram,Kolasib,N. Hlimen slide 4,N. Hlimen-Saipum road section,24.28,92.81,Debris,Slide,2019.0,,2019,True
GSI-22654,GSI,Mizoram,Kolasib,N. Hlimen slide 6,N. Hlimen-Saipum road section,24.32,92.84,Debris,Slide,2019.0,,2019,True
GSI-22659,GSI,Mizoram,Kolasib,Serlui B -Bilkkhawtlir slide,Serlui B -Bilkkhawtlir road sectin,24.34,92.74,Debris,Slide,2019.0,,2019,True
GSI-22660,GSI,Mizoram,Kolasib,Serlui B Tourist lodge slide,Road to Serlui B Tourist lodge,24.34,92.77,Rock,Fall,2019.0,,2019,True
GSI-22662,GSI,Mizoram,Kolasib,N. Hlimen slide 9,N. Hlimen-Saipum road section,24.34,92.84,Rock,Slide,2019.0,,2019,True
GSI-22663,GSI,Mizoram,Kolasib,N. Hlimen slide 10,N. Hlimen-Saipum road section,24.34,92.84,Rock,Slide,2019.0,,2019,True
GSI-22666,GSI,Mizoram,Kolasib,N. Hlimen slide 13,N. Hlimen-Saipum road section,24.34,92.84,Debris,Slide,2019.0,,2019,True
GSI-22668,GSI,Mizoram,Kolasib,South of Saipum slide 1,"N. Hlimen-Saipum road section, ~1.4Km south of Saipum village",24.34,92.84,Debris,Slide,2019.0,,2019,True
GSI-22674,GSI,Mizoram,Kolasib,Saipum-Saiphai section slide 2,Saipum-Saiphai village road section,24.35,92.82,Rock,Slide,2019.0,,2019,True
GSI-22675,GSI,Mizoram,Kolasib,Saipum-Tuirial dam slide 7,Saipum-Tuirial dam- Mauchhar road section,24.36,92.89,Debris,Slide,2019.0,,2019,True
GSI-22676,GSI,Mizoram,Kolasib,Saipum-Tuirial dam slide 8,Saipum-Tuirial dam- Mauchhar road section,24.36,92.89,Rock,Slide,2019.0,,2019,True
GSI-22677,GSI,Mizoram,Kolasib,Saipum-Tuirial dam slide 9,"Saipum-Tuirial dam- Mauchhar road section, near Tuirial Dam site",24.36,92.88,Debris,Slide,2019.0,,2019,True
GSI-22678,GSI,Mizoram,Kolasib,Saipum-Saiphai section slide 1,Saipum-Saiphai village road section,24.36,92.83,Debris,Slide,2019.0,,2019,True
GSI-22679,GSI,Mizoram,Kolasib,Saipum-Saiphai section slide 3,Saipum-Saiphai village road section,24.36,92.82,Debris,Slide,2019.0,,2019,True
GSI-22687,GSI,Mizoram,Kolasib,NEEPCO Guest House-Saipum village road slide 1,NEEPCO Guest House-Saipum village road (NH 306A),24.37,92.87,Debris,Slide,2019.0,,2019,True
GSI-22688,GSI,Mizoram,Kolasib,NEEPCO Guest House-Saipum village road slide 2,NEEPCO Guest House-Saipum village road (NH 306A),24.37,92.86,Debris,Slide,2019.0,,2019,True
GSI-22689,GSI,Mizoram,Kolasib,NEEPCO Guest House-Saipum village road slide 3,NEEPCO Guest House-Saipum village road (NH 306A),24.37,92.85,Rock,Slide,2019.0,,2019,True
GSI-22690,GSI,Mizoram,Kolasib,Saipum-Saiphai section slide 4,Saipum-Saiphai village road section,24.37,92.81,Debris,Slide,2019.0,,2019,True
GSI-22692,GSI,Mizoram,Kolasib,Saipum-Saiphai section slide 5,Saipum-Saiphai village road section,24.38,92.82,Debris,Slide,2019.0,,2019,True
GSI-22693,GSI,Mizoram,Kolasib,S of Saiphai village slide,Serlui B TL to Saiphai road section (S of Saiphai village),24.39,92.79,Debris,Slide,2019.0,,2019,True
GSI-22694,GSI,Mizoram,Kolasib,South of Saiphai slide,South of Saiphai village,24.4,92.8,Debris,Slide,2019.0,,2019,True
GSI-22696,GSI,Mizoram,Kolasib,Vairengte to Phainuam section slide,Vairengte to Phainuam road section,24.45,92.78,Earth,Slide,2019.0,,2019,True
GSI-22697,GSI,Mizoram,Kolasib,SE of Vairengte slide,1 km south east of Vairengte,24.47,92.76,Rock,Slide,2019.0,,2019,True
GSI-22698,GSI,Mizoram,Kolasib,Vairengte slide,Vairengte to Phainuam road section (Near Vairengte),24.48,92.76,Rock,Slide,2019.0,,2019,True
GSI-22887,GSI,Mizoram,Kolasib,Kolasib to Bilkhawthlir road,,24.26558333,92.69169444,Regolith,Debris Slide,2020.0,,"2020, June 2022",True
GSI-23072,GSI,Mizoram,Kolasib,,,24.06194444,92.59444444,Earth,Slide,2021.0,,"2021, June 2022",True
GSI-22879,GSI,Mizoram,Kolasib,Bilkhawthlir to Serlui B Road,,24.34966667,92.75888889,Earth,Soil Slide,2022.0,,August 2022,True
GSI-22880,GSI,Mizoram,Kolasib,Bilkhawthlir to Serlui B Road,,24.33805556,92.73386111,Rock,Rock Slide,2022.0,,August 2022,True
GSI-22881,GSI,Mizoram,Kolasib,Bilkhawthlir to Serlui B Road,,24.33836111,92.73377778,Regolith,Debris Slide,2022.0,,July 2022,True
GSI-22882,GSI,Mizoram,Kolasib,Bilkhawthlir to Kolasib road,,24.30905556,92.70394444,Insitu Earth,Soil Slide,2022.0,,August 2022,True
GSI-22883,GSI,Mizoram,Kolasib,Keichem,,24.24461111,92.69075,Rock,Rock Slide,2022.0,,July 2022,True
GSI-22884,GSI,Mizoram,Kolasib,Rengtekawn,,24.26297222,92.69216667,Insitu Earth,Soil Slide,2022.0,,2022,True
GSI-22885,GSI,Mizoram,Kolasib,Kolasib to Bilkhawthlir road,,24.2625,92.69166667,Rock,Rock Slide,2022.0,,2022,True
GSI-22888,GSI,Mizoram,Kolasib,Rengtekawn to Bilkhawthlir road,,24.36911111,92.72822222,Insitu Earth,Soil Slide,2022.0,,October 2022,True
GSI-22889,GSI,Mizoram,Kolasib,Kharzawl,,24.37077778,92.71769444,Insitu Earth,Soil Slide,2022.0,,August 2022,True
GSI-22890,GSI,Mizoram,Kolasib,Bilkhawthlir to Vairengte road,,24.37402778,92.71846944,Insitu Earth,Soil Slide,2022.0,,June 2022,True
GSI-22891,GSI,Mizoram,Kolasib,Bilkhawthlir to Vairengte road,,24.51622222,92.77669444,Loose debris,Debris flow,2022.0,,June 2022,True
GSI-22892,GSI,Mizoram,Kolasib,"Vairengte, neat IR Bn. Outpost",,24.50772222,92.76961111,Regolith,Debris Slide,2022.0,,June 2022,True
GSI-22893,GSI,Mizoram,Kolasib,Vairengte Kawnthar veng,,24.36611111,92.71872222,Regolith,Debris Slide,2022.0,,Juky 2022,True
GSI-22894,GSI,Mizoram,Kolasib,Chhimluang to Bilkhawthlir road (NH 54),,24.21091667,92.67888889,Loose debris,Debris Slide,2022.0,,2022,True
GSI-22895,GSI,Mizoram,Kolasib,Kolasib Vengthar,,24.16647222,92.69555556,Regolith,Debris Slide,2022.0,,October 2022,True
GSI-22896,GSI,Mizoram,Kolasib,Thingdawl,,24.00419444,92.67780556,Rock,Rock Slide,2022.0,,October 2022,True
GSI-22897,GSI,Mizoram,Kolasib,Kawnpui to Khamrang road,,23.97272222,92.68366667,Older well compacted debris,Debris Slide,2022.0,,October 2022,True
GSI-22898,GSI,Mizoram,Kolasib,Kawnpui to Khamrang road,,23.98997222,92.68061111,Insitu Earth,Soil Slide,2022.0,,July 2022,True
GSI-22899,GSI,Mizoram,Kolasib,Kawnpui to Khamrang road,,23.99025,92.68066667,Older well compacted debris,Debris Slide,2022.0,,July 2022,True
GSI-23052,GSI,Mizoram,Kolasib,,,23.93583333,92.67805556,Debris,Flow,2022.0,,"2022, September and October 2023",True
GSI-23071,GSI,Mizoram,Kolasib,,,24.06111111,92.59972222,Earth,Slide,2022.0,,2nd week of July 2022,True
GSI-23024,GSI,Mizoram,Kolasib,,,23.93194444,92.65222222,Debris,Slide,2023.0,,"17 September 2023, 2019, 2018",True
GSI-23025,GSI,Mizoram,Kolasib,,,23.93027778,92.6525,Rock,Slide,2023.0,,17 September 2023,True
GSI-23026,GSI,Mizoram,Kolasib,,,23.05805556,92.67583333,Debris,Slide,2023.0,,12 August 2023,True
GSI-23027,GSI,Mizoram,Kolasib,,,23.0475,92.67166667,Earth,Slide,2023.0,,"12 September 2023, 2016. 2019",True
GSI-23028,GSI,Mizoram,Kolasib,,,23.05222222,92.67027778,Debris,Slide,2023.0,,12 September 2023,True
GSI-23029,GSI,Mizoram,Kolasib,,,23.03833333,92.67055556,Earth,Slide,2023.0,,12 August .2023,True
GSI-23030,GSI,Mizoram,Kolasib,,,23.03016667,92.67336111,Debris,Slide,2023.0,,12 September 2023,True
GSI-23031,GSI,Mizoram,Kolasib,,,23.02280556,92.67255556,Debris,Slide,2023.0,,17 September 2023,True
GSI-23032,GSI,Mizoram,Kolasib,,,23.00638889,92.67691667,Rock,Slide,2023.0,,23 July 2023,True
GSI-23033,GSI,Mizoram,Kolasib,,,23.32522222,92.70047222,Debris,Slide,2023.0,,September 2023,True
GSI-23034,GSI,Mizoram,Kolasib,,,23.97411111,92.71730556,Earth,Slide,2023.0,,August 2023,True
GSI-23035,GSI,Mizoram,Kolasib,,,23.97361111,92.7225,Earth,Slide,2023.0,,August 2023,True
GSI-23036,GSI,Mizoram,Kolasib,,,23.91916667,92.7375,Debris,Slide,2023.0,,Last week of August 2023,True
GSI-23037,GSI,Mizoram,Kolasib,,,23.91777778,92.73805556,Rock,Slide,2023.0,,27 September 2023,True
GSI-23038,GSI,Mizoram,Kolasib,,,23.89638889,92.73638889,Rock,Slide,2023.0,,27 September 2023,True
GSI-23039,GSI,Mizoram,Kolasib,,,23.00461111,92.67744444,Rock,Slide,2023.0,,2023,True
GSI-23040,GSI,Mizoram,Kolasib,,,23.00011111,92.67905556,Debris,Slide,2023.0,,2023,True
GSI-23041,GSI,Mizoram,Kolasib,,,23.99777778,92.68166667,Rock,Slide,2023.0,,August 2023,True
GSI-23042,GSI,Mizoram,Kolasib,,,23.99333333,92.68055556,Debris,Slide,2023.0,,October 2023,True
GSI-23043,GSI,Mizoram,Kolasib,,,23.98472222,92.68138889,Debris,Slide,2023.0,,October 2023,True
GSI-23044,GSI,Mizoram,Kolasib,,,23.98388889,92.68305556,Rock,Slide,2023.0,,October 2023,True
GSI-23045,GSI,Mizoram,Kolasib,,,23.97222222,92.68333333,Debris,Slide,2023.0,,1st week of October 2023,True
GSI-23046,GSI,Mizoram,Kolasib,,,23.97083333,92.6825,Rock,Slide,2023.0,,1st week of October 2023,True
GSI-23047,GSI,Mizoram,Kolasib,,,23.94722222,92.68527778,Debris,Slide,2023.0,,1st week of October 2023,True
GSI-23048,GSI,Mizoram,Kolasib,,,23.94138889,92.68305556,Debris,Slide,2023.0,,September 2023,True
GSI-23049,GSI,Mizoram,Kolasib,,,23.94722222,92.68277778,Debris,Slide,2023.0,,September 2023,True
GSI-23050,GSI,Mizoram,Kolasib,,,23.94,92.68277778,Debris,Slide,2023.0,,September 2023,True
GSI-23051,GSI,Mizoram,Kolasib,,,23.93916667,92.68,Rock,Slide,2023.0,,September 2023,True
GSI-23053,GSI,Mizoram,Kolasib,,,23.935,92.67777778,Earth,Slide,2023.0,,October 1st week 2023,True
GSI-23054,GSI,Mizoram,Kolasib,,,23.93388889,92.67555556,Earth,Slide,2023.0,,10.12.2023,True
GSI-23055,GSI,Mizoram,Kolasib,,,23.93361111,92.67388889,Earth,Slide,2023.0,,09.12.2023,True
GSI-23056,GSI,Mizoram,Kolasib,,,23.93333333,92.67305556,Rock,Slide,2023.0,,09.12.2023,True
GSI-23057,GSI,Mizoram,Kolasib,,,23.93444444,92.66416667,Earth,Slide,2023.0,,November 2023,True
GSI-23058,GSI,Mizoram,Kolasib,,,23.93055556,92.65638889,Earth,Slide,2023.0,,June 2023,True
GSI-23059,GSI,Mizoram,Kolasib,,,23.95055556,92.785,Debris,Slide,2023.0,,"August 2023, October 2023",True
GSI-23060,GSI,Mizoram,Kolasib,,,24.00972222,92.76555556,Rock,Slide,2023.0,,September 2023,True
GSI-23061,GSI,Mizoram,Kolasib,,,24.06638889,92.78194444,Debris,Slide,2023.0,,September 2023,True
GSI-23062,GSI,Mizoram,Kolasib,,,24.06916667,92.78638889,Earth,Slide,2023.0,,December 2023,True
GSI-23063,GSI,Mizoram,Kolasib,,,24.0775,92.79055556,Rock,Slide,2023.0,,"August 2023, September 2023",True
GSI-23064,GSI,Mizoram,Kolasib,,,24.08222222,92.79305556,Earth,Slide,2023.0,,September 2023,True
GSI-23065,GSI,Mizoram,Kolasib,,,24.10027778,92.79583333,Earth,Slide,2023.0,,December 2023,True
GSI-23066,GSI,Mizoram,Kolasib,,,24.0525,92.66833333,Debris,Slide,2023.0,,September 2023,True
GSI-23067,GSI,Mizoram,Kolasib,,,24.05138889,92.66833333,Debris,Slide,2023.0,,September 2023,True
GSI-23068,GSI,Mizoram,Kolasib,,,24.04777778,92.66777778,Debris,Flow,2023.0,,September 2023,True
GSI-23069,GSI,Mizoram,Kolasib,,,24.05361111,92.66555556,Earth,Slide,2023.0,,September 2023,True
GSI-23070,GSI,Mizoram,Kolasib,,,24.05722222,92.66583333,Debris,Slide,2023.0,,September 2023,True
GSI-23073,GSI,Mizoram,Kolasib,,,24.06333333,92.59277778,Debris,Slide,2023.0,,"2023 June, 2023 November",True
GSI-23076,GSI,Mizoram,Kolasib,,,24.18055556,92.69555556,Rock,Slide,2023.0,,"September 2023, November 2023",True
GSI-23077,GSI,Mizoram,Kolasib,,,24.24472222,92.69111111,Rock,Slide,2023.0,,"August 2023, October 2023",True
GSI-23078,GSI,Mizoram,Kolasib,,,24.24722222,92.69333333,Debris,Slide,2023.0,,Jully 2023,True
GSI-23079,GSI,Mizoram,Kolasib,,,24.26944444,92.69222222,Debris,Flow,2023.0,,August 2023,True
GSI-23080,GSI,Mizoram,Kolasib,,,24.19111111,92.60222222,Rock,Fall,2023.0,,December 2023,True
GSI-23081,GSI,Mizoram,Kolasib,,,24.17555556,92.57222222,Debris,Slide,2023.0,,1st week of August 2023,True
GSI-23082,GSI,Mizoram,Kolasib,,,24.17638889,92.57333333,Earth,Slide,2023.0,,1st week August 2023,True
GSI-23564,GSI,Mizoram,Kolasib,,,24.450125,93.35963889,Earth,Slide,2024.0,,8 August 2024,True
GSI-23565,GSI,Mizoram,Kolasib,,,24.48857222,93.36792222,Debris,Slide,2024.0,,28 September 2024,True
GSI-23566,GSI,Mizoram,Kolasib,,,24.54263333,93.39741944,Debris,Slide,2024.0,,18 August 2024,True
GSI-23567,GSI,Mizoram,Kolasib,,,24.60002222,93.37166389,Earth,Slide,2024.0,,21 October 2024,True
GSI-23568,GSI,Mizoram,Kolasib,,,24.60067222,93.37223056,Earth,Slide,2024.0,,21 October 2024,True
GSI-23569,GSI,Mizoram,Kolasib,,,24.60372222,93.37223056,Debris,Slide,2024.0,,2 July 2024,True
GSI-23570,GSI,Mizoram,Kolasib,,,24.66895556,93.33700556,Debris,Slide,2024.0,,2 July 2024,True
GSI-23572,GSI,Mizoram,Kolasib,,,24.76606111,93.30076667,Earth,Slide,2024.0,,13 August 2024,True
GSI-23573,GSI,Mizoram,Kolasib,,,24.73838889,93.30909722,Debris,Slide,2024.0,,18 August 2024,True
GSI-23574,GSI,Mizoram,Kolasib,,,24.72074444,93.30899167,Debris,Slide,2024.0,,2 July 2024,True
GSI-23575,GSI,Mizoram,Kolasib,,,24.716225,93.32551389,Debris,Slide,2024.0,,18 August 2024,True
GSI-23576,GSI,Mizoram,Kolasib,,,24.70553333,93.33064167,Debris,Slide,2024.0,,28 September 2024,True
GSI-23577,GSI,Mizoram,Kolasib,,,24.60719444,93.46784722,Earth,Slide,2024.0,,19 August 2024,True
GSI-23578,GSI,Mizoram,Kolasib,,,24.60853333,93.41668333,Debris,Slide,2024.0,,18 August 2024,True
GSI-23579,GSI,Mizoram,Kolasib,,,24.77472778,93.30506111,Earth,Slide,2024.0,,"28th May, 2024",True
GSI-23606,GSI,Mizoram,Kolasib,,,23.41421944,93.10569167,Debris,Slide,2024.0,,13 August 2024,True
GSI-23608,GSI,Mizoram,Kolasib,,,23.50882222,93.09170278,Earth,Slide,2024.0,,2 July 2024,True
GSI-23609,GSI,Mizoram,Kolasib,,,23.54130278,93.10256944,Earth,Slide,2024.0,,12 September 2024,True
GSI-23610,GSI,Mizoram,Kolasib,,,23.54600556,93.09247222,Earth,Slide,2024.0,,12 September 2024,True
GSI-23611,GSI,Mizoram,Kolasib,,,23.54286944,93.08539722,Earth,Slide,2024.0,,12 September 2024,True
GSI-23612,GSI,Mizoram,Kolasib,,,23.56332778,93.10553333,Earth,Slide,2024.0,,22 October 2024,True
